alloc,,robots,,permut,,attr,,time  (maxSucc value=prob. of failing times 100)
1,,[r2, r3, r1],,[1970022937, 186, 1935706587],,{maxSucc=70.23718677793507, minTravel=800.0},,15741
78,,[r2, r3, r1],,[1643622156, 242, 1955785837],,{maxSucc=63.135946840265866, minTravel=735.0},,10107194
78,,[r2, r3, r1],,[807296390, 80, 332139327],,{maxSucc=63.13594684026585, minTravel=712.0},,10114711
78,,[r2, r3, r1],,[119103110, 223, 630544560],,{maxSucc=63.135946840265845, minTravel=791.0},,10117237
78,,[r2, r3, r1],,[925326279, 615, 1609397397],,{maxSucc=63.13594684026588, minTravel=864.0},,10124607
78,,[r2, r3, r1],,[1267311160, 678, 64236805],,{maxSucc=63.135946840265866, minTravel=731.0},,10132290
78,,[r2, r3, r1],,[395514267, 577, 1088178927],,{maxSucc=63.135946840265866, minTravel=791.0},,10139835
78,,[r2, r3, r1],,[782871371, 154, 1045086039],,{maxSucc=63.135946840265866, minTravel=699.0},,10142296
78,,[r2, r3, r1],,[1917485649, 652, 800065152],,{maxSucc=63.13594684026588, minTravel=746.0},,10147278
78,,[r2, r3, r1],,[1825646003, 393, 1044398915],,{maxSucc=63.135946840265866, minTravel=802.0},,10149865
78,,[r2, r3, r1],,[1922717109, 144, 1054030607],,{maxSucc=63.13594684026588, minTravel=723.0},,10152396
78,,[r2, r3, r1],,[114090502, 322, 1782190601],,{maxSucc=63.13594684026588, minTravel=687.0},,10154818
78,,[r2, r3, r1],,[904614438, 158, 1255141809],,{maxSucc=63.135946840265866, minTravel=601.0},,10159824
78,,[r2, r3, r1],,[1570700114, 207, 771012435],,{maxSucc=63.13594684026588, minTravel=818.0},,10164760
78,,[r2, r3, r1],,[18008706, 419, 1548383113],,{maxSucc=63.13594684026585, minTravel=788.0},,10167160
78,,[r2, r3, r1],,[73289915, 136, 651313411],,{maxSucc=63.13594684026588, minTravel=712.0},,10174430
78,,[r2, r3, r1],,[576947945, 498, 1073886025],,{maxSucc=63.135946840265866, minTravel=851.0},,10181898
78,,[r2, r3, r1],,[728397934, 89, 1188811081],,{maxSucc=63.135946840265866, minTravel=769.0},,10185007
78,,[r2, r3, r1],,[1970907055, 74, 1752727479],,{maxSucc=63.135946840265866, minTravel=670.0},,10187457
78,,[r2, r3, r1],,[1940891360, 472, 358747270],,{maxSucc=63.13594684026588, minTravel=709.0},,10189946
78,,[r2, r3, r1],,[264037273, 543, 539439869],,{maxSucc=63.135946840265866, minTravel=744.0},,10200309
79,,[r2, r3, r1],,[1689589979, 396, 509277553],,{maxSucc=63.135946840265866, minTravel=791.0},,10202874
79,,[r2, r3, r1],,[674110428, 652, 1458602905],,{maxSucc=63.13594684026588, minTravel=792.0},,10205351
79,,[r2, r3, r1],,[1148770635, 523, 674584820],,{maxSucc=63.135946840265866, minTravel=735.0},,10210401
79,,[r2, r3, r1],,[1970880778, 303, 1695209209],,{maxSucc=63.135946840265866, minTravel=641.0},,10215176
79,,[r2, r3, r1],,[1700876786, 413, 779192689],,{maxSucc=63.13594684026588, minTravel=664.0},,10217793
79,,[r2, r3, r1],,[1515296015, 78, 485752042],,{maxSucc=63.135946840265866, minTravel=831.0},,10220447
79,,[r2, r3, r1],,[1942122033, 182, 1710027516],,{maxSucc=63.13594684026588, minTravel=774.0},,10222924
79,,[r2, r3, r1],,[1572949525, 432, 1866507673],,{maxSucc=63.135946840265866, minTravel=777.0},,10225485
79,,[r2, r3, r1],,[1474296311, 195, 1180392659],,{maxSucc=63.135946840265866, minTravel=813.0},,10228025
79,,[r2, r3, r1],,[841217920, 290, 736187191],,{maxSucc=63.135946840265866, minTravel=725.0},,10235389
79,,[r2, r3, r1],,[1452030733, 283, 1764791526],,{maxSucc=63.135946840265866, minTravel=697.0},,10238058
79,,[r2, r3, r1],,[1283225113, 602, 1798911401],,{maxSucc=63.135946840265866, minTravel=725.0},,10240521
79,,[r2, r3, r1],,[464631889, 319, 1931311788],,{maxSucc=63.135946840265866, minTravel=793.0},,10243031
79,,[r2, r3, r1],,[1709837745, 409, 240397129],,{maxSucc=63.135946840265866, minTravel=758.0},,10245683
79,,[r2, r3, r1],,[148202799, 373, 1827756387],,{maxSucc=63.135946840265866, minTravel=741.0},,10253046
79,,[r2, r3, r1],,[42210926, 93, 497170026],,{maxSucc=63.135946840265866, minTravel=760.0},,10258016
79,,[r2, r3, r1],,[665945063, 655, 1152868986],,{maxSucc=63.135946840265866, minTravel=687.0},,10265529
79,,[r2, r3, r1],,[73261468, 437, 782747973],,{maxSucc=63.135946840265866, minTravel=735.0},,10268146
79,,[r2, r3, r1],,[440150909, 65, 1094852068],,{maxSucc=63.135946840265866, minTravel=770.0},,10270489
79,,[r2, r3, r1],,[789099636, 471, 831124200],,{maxSucc=63.13594684026588, minTravel=786.0},,10273134
79,,[r2, r3, r1],,[759466206, 465, 1433592364],,{maxSucc=63.135946840265866, minTravel=739.0},,10275911
79,,[r2, r3, r1],,[1059804210, 246, 918683729],,{maxSucc=63.135946840265866, minTravel=708.0},,10278597
79,,[r2, r3, r1],,[1587785620, 317, 93552200],,{maxSucc=63.135946840265866, minTravel=782.0},,10281185
79,,[r2, r3, r1],,[1059518865, 324, 602628867],,{maxSucc=63.13594684026588, minTravel=767.0},,10286150
79,,[r2, r3, r1],,[1021788997, 70, 819389638],,{maxSucc=63.135946840265866, minTravel=750.0},,10288774
79,,[r2, r3, r1],,[404079086, 710, 1962824591],,{maxSucc=63.135946840265866, minTravel=742.0},,10291421
79,,[r2, r3, r1],,[1956872954, 340, 1121300275],,{maxSucc=63.135946840265866, minTravel=725.0},,10296428
79,,[r2, r3, r1],,[784055198, 667, 1760266481],,{maxSucc=63.135946840265866, minTravel=685.0},,10301655
79,,[r2, r3, r1],,[381532641, 388, 515840937],,{maxSucc=63.135946840265866, minTravel=725.0},,10304280
79,,[r2, r3, r1],,[1661638139, 401, 1155414741],,{maxSucc=63.13594684026588, minTravel=790.0},,10306877
79,,[r2, r3, r1],,[946911396, 426, 1897321775],,{maxSucc=63.135946840265866, minTravel=728.0},,10309486
79,,[r2, r3, r1],,[1458208326, 60, 1790693838],,{maxSucc=63.135946840265866, minTravel=759.0},,10312091
79,,[r2, r3, r1],,[1619994929, 490, 802786361],,{maxSucc=63.13594684026588, minTravel=727.0},,10317184
79,,[r2, r3, r1],,[1176997600, 316, 1000484523],,{maxSucc=63.13594684026588, minTravel=732.0},,10319750
79,,[r2, r3, r1],,[1484601209, 13, 374668469],,{maxSucc=63.135946840265866, minTravel=724.0},,10322460
79,,[r2, r3, r1],,[1738987597, 605, 1721105411],,{maxSucc=63.13594684026588, minTravel=746.0},,10327653
80,,[r2, r3, r1],,[881495065, 304, 920473099],,{maxSucc=63.135946840265866, minTravel=715.0},,10332738
80,,[r2, r3, r1],,[610953333, 631, 1210541354],,{maxSucc=63.13594684026588, minTravel=731.0},,10335226
80,,[r2, r3, r1],,[1590585959, 277, 1759070845],,{maxSucc=63.135946840265866, minTravel=769.0},,10342713
80,,[r2, r3, r1],,[1366218407, 600, 429041415],,{maxSucc=63.13594684026588, minTravel=722.0},,10349925
80,,[r2, r3, r1],,[402492029, 340, 1152115713],,{maxSucc=63.135946840265866, minTravel=715.0},,10352535
80,,[r2, r3, r1],,[848094963, 362, 545663786],,{maxSucc=63.135946840265866, minTravel=779.0},,10360381
80,,[r2, r3, r1],,[213308778, 192, 573060667],,{maxSucc=63.135946840265866, minTravel=681.0},,10365402
80,,[r2, r3, r1],,[1979821126, 450, 709991001],,{maxSucc=63.13594684026585, minTravel=810.0},,10368015
80,,[r2, r3, r1],,[342037020, 30, 1440153964],,{maxSucc=63.135946840265866, minTravel=723.0},,10370634
80,,[r2, r3, r1],,[1137610066, 136, 394849852],,{maxSucc=63.135946840265866, minTravel=817.0},,10375779
80,,[r2, r3, r1],,[968915171, 173, 1886221521],,{maxSucc=63.135946840265866, minTravel=716.0},,10378314
80,,[r2, r3, r1],,[868821638, 261, 364209311],,{maxSucc=63.13594684026588, minTravel=773.0},,10383381
80,,[r2, r3, r1],,[1989200776, 289, 19418222],,{maxSucc=63.13594684026588, minTravel=789.0},,10385875
80,,[r2, r3, r1],,[1447002232, 358, 710953263],,{maxSucc=63.135946840265866, minTravel=738.0},,10388569
80,,[r2, r3, r1],,[1216335619, 504, 774707149],,{maxSucc=63.135946840265866, minTravel=759.0},,10391192
80,,[r2, r3, r1],,[1411769995, 703, 1552058784],,{maxSucc=63.135946840265866, minTravel=710.0},,10393805
80,,[r2, r3, r1],,[526560236, 401, 1054016050],,{maxSucc=63.135946840265866, minTravel=692.0},,10399157
80,,[r2, r3, r1],,[1188982412, 37, 1832874453],,{maxSucc=63.135946840265866, minTravel=729.0},,10401643
80,,[r2, r3, r1],,[359391223, 419, 855818804],,{maxSucc=63.135946840265866, minTravel=764.0},,10404063
80,,[r2, r3, r1],,[490620275, 236, 229069178],,{maxSucc=63.13594684026588, minTravel=706.0},,10406534
80,,[r2, r3, r1],,[858982787, 140, 1757703666],,{maxSucc=63.135946840265866, minTravel=640.0},,10409129
80,,[r2, r3, r1],,[1331960741, 689, 1246573206],,{maxSucc=63.135946840265866, minTravel=745.0},,10411724
80,,[r2, r3, r1],,[856015219, 425, 1886024584],,{maxSucc=63.135946840265866, minTravel=793.0},,10416935
80,,[r2, r3, r1],,[770966690, 554, 1888369014],,{maxSucc=63.13594684026588, minTravel=673.0},,10419480
80,,[r2, r3, r1],,[1734611823, 223, 508964735],,{maxSucc=63.135946840265866, minTravel=673.0},,10424625
80,,[r2, r3, r1],,[1997939165, 391, 1923098202],,{maxSucc=63.13594684026588, minTravel=742.0},,10427088
80,,[r2, r3, r1],,[407032025, 481, 972390662],,{maxSucc=63.135946840265866, minTravel=698.0},,10432226
80,,[r2, r3, r1],,[575362061, 159, 1013715611],,{maxSucc=63.135946840265866, minTravel=710.0},,10439974
80,,[r2, r3, r1],,[1388596110, 165, 249702445],,{maxSucc=63.135946840265866, minTravel=643.0},,10444736
80,,[r2, r3, r1],,[386090525, 121, 1195566490],,{maxSucc=63.135946840265866, minTravel=772.0},,10449661
80,,[r2, r3, r1],,[984302668, 588, 1287663723],,{maxSucc=63.13594684026588, minTravel=728.0},,10454710
81,,[r2, r3, r1],,[1973899456, 241, 1958032757],,{maxSucc=63.135946840265866, minTravel=741.0},,10457072
81,,[r2, r3, r1],,[789310507, 718, 1586192613],,{maxSucc=63.135946840265866, minTravel=656.0},,10459418
81,,[r2, r3, r1],,[997364683, 703, 1702147063],,{maxSucc=63.135946840265866, minTravel=797.0},,10469614
81,,[r2, r3, r1],,[1676448392, 387, 1756823566],,{maxSucc=63.135946840265866, minTravel=729.0},,10474348
81,,[r2, r3, r1],,[104750416, 59, 1066728308],,{maxSucc=63.135946840265866, minTravel=672.0},,10476810
81,,[r2, r3, r1],,[1079508997, 682, 199544429],,{maxSucc=63.13594684026588, minTravel=730.0},,10479274
81,,[r2, r3, r1],,[1895986028, 21, 1531811041],,{maxSucc=63.13594684026585, minTravel=712.0},,10482486
81,,[r2, r3, r1],,[648272827, 63, 1636494756],,{maxSucc=63.135946840265866, minTravel=699.0},,10485025
81,,[r2, r3, r1],,[1454213470, 63, 1368894061],,{maxSucc=63.135946840265866, minTravel=688.0},,10499476
81,,[r2, r3, r1],,[97597701, 482, 263274485],,{maxSucc=63.13594684026588, minTravel=797.0},,10504665
81,,[r2, r3, r1],,[865118242, 185, 1403774724],,{maxSucc=63.135946840265866, minTravel=719.0},,10507148
81,,[r2, r3, r1],,[798617315, 499, 1222727971],,{maxSucc=63.13594684026588, minTravel=761.0},,10509659
81,,[r2, r3, r1],,[1664372083, 624, 1892775227],,{maxSucc=63.135946840265866, minTravel=748.0},,10522236
81,,[r2, r3, r1],,[808301535, 595, 869368955],,{maxSucc=63.13594684026588, minTravel=814.0},,10527140
81,,[r2, r3, r1],,[322830542, 516, 841829864],,{maxSucc=63.135946840265866, minTravel=772.0},,10539793
81,,[r2, r3, r1],,[1704808419, 348, 151629662],,{maxSucc=63.135946840265866, minTravel=762.0},,10542189
81,,[r2, r3, r1],,[1072310823, 201, 1867841932],,{maxSucc=63.135946840265866, minTravel=789.0},,10544653
81,,[r2, r3, r1],,[359332928, 87, 296762092],,{maxSucc=63.135946840265866, minTravel=784.0},,10549800
81,,[r2, r3, r1],,[1616645025, 653, 1868425770],,{maxSucc=63.13594684026585, minTravel=809.0},,10555052
81,,[r2, r3, r1],,[832552507, 409, 585689130],,{maxSucc=63.135946840265866, minTravel=717.0},,10560195
81,,[r2, r3, r1],,[25889599, 222, 1755502240],,{maxSucc=63.135946840265866, minTravel=736.0},,10562722
81,,[r2, r3, r1],,[760674610, 457, 1332803448],,{maxSucc=63.13594684026585, minTravel=702.0},,10567962
81,,[r2, r3, r1],,[884356158, 611, 268434549],,{maxSucc=63.135946840265866, minTravel=722.0},,10570504
81,,[r2, r3, r1],,[1662745894, 645, 1785820394],,{maxSucc=63.135946840265866, minTravel=694.0},,10573090
81,,[r2, r3, r1],,[1658574012, 187, 909992868],,{maxSucc=63.135946840265866, minTravel=808.0},,10575608
81,,[r2, r3, r1],,[316550685, 39, 738932522],,{maxSucc=63.13594684026585, minTravel=800.0},,10580705
81,,[r2, r3, r1],,[1063243403, 84, 247418920],,{maxSucc=63.135946840265866, minTravel=790.0},,10583332
82,,[r2, r3, r1],,[1558626221, 25, 1698122896],,{maxSucc=63.135946840265866, minTravel=719.0},,10591002
82,,[r2, r3, r1],,[1506280316, 403, 435613337],,{maxSucc=63.13594684026588, minTravel=758.0},,10593625
82,,[r2, r3, r1],,[1762804916, 538, 1380605143],,{maxSucc=63.13594684026588, minTravel=819.0},,10601146
82,,[r2, r3, r1],,[184843570, 409, 1800753275],,{maxSucc=63.135946840265866, minTravel=716.0},,10603676
82,,[r2, r3, r1],,[1667563466, 597, 275483054],,{maxSucc=63.135946840265866, minTravel=766.0},,10608547
82,,[r2, r3, r1],,[302677810, 109, 60528776],,{maxSucc=63.135946840265866, minTravel=814.0},,10611086
82,,[r2, r3, r1],,[1685432926, 167, 528228085],,{maxSucc=63.135946840265866, minTravel=725.0},,10620980
82,,[r2, r3, r1],,[780465863, 264, 1666145661],,{maxSucc=63.135946840265866, minTravel=787.0},,10623504
82,,[r2, r3, r1],,[482589221, 426, 56030783],,{maxSucc=63.135946840265866, minTravel=701.0},,10628515
82,,[r2, r3, r1],,[555280015, 297, 1179803195],,{maxSucc=63.135946840265866, minTravel=636.0},,10641121
82,,[r2, r3, r1],,[687489933, 644, 1835713154],,{maxSucc=63.13594684026588, minTravel=688.0},,10646268
82,,[r2, r3, r1],,[1616469029, 198, 1171038897],,{maxSucc=63.13594684026588, minTravel=785.0},,10648853
82,,[r2, r3, r1],,[1584444958, 548, 1440637987],,{maxSucc=63.135946840265866, minTravel=707.0},,10656052
82,,[r2, r3, r1],,[1157515069, 368, 845957205],,{maxSucc=63.13594684026588, minTravel=679.0},,10661103
82,,[r2, r3, r1],,[1180212964, 382, 85755747],,{maxSucc=63.13594684026588, minTravel=746.0},,10684112
82,,[r2, r3, r1],,[1928922801, 629, 403615327],,{maxSucc=63.135946840265866, minTravel=843.0},,10686689
82,,[r2, r3, r1],,[1312124881, 126, 371155860],,{maxSucc=63.135946840265866, minTravel=844.0},,10696778
82,,[r2, r3, r1],,[1300351396, 72, 1431670818],,{maxSucc=63.13594684026588, minTravel=670.0},,10707868
83,,[r2, r3, r1],,[1839673667, 661, 1753873060],,{maxSucc=63.135946840265866, minTravel=775.0},,10713154
83,,[r2, r3, r1],,[361762483, 399, 223156046],,{maxSucc=63.135946840265866, minTravel=725.0},,10716369
83,,[r2, r3, r1],,[1172304758, 245, 600581420],,{maxSucc=63.135946840265866, minTravel=689.0},,10719034
83,,[r2, r3, r1],,[1378053360, 440, 266001178],,{maxSucc=63.135946840265866, minTravel=821.0},,10725634
83,,[r2, r3, r1],,[215167315, 312, 661489767],,{maxSucc=63.13594684026588, minTravel=746.0},,10728139
83,,[r2, r3, r1],,[943728537, 549, 1219190066],,{maxSucc=63.135946840265866, minTravel=691.0},,10730956
83,,[r2, r3, r1],,[1201972110, 77, 1643784772],,{maxSucc=63.135946840265866, minTravel=694.0},,10743770
83,,[r2, r3, r1],,[718820500, 125, 803137495],,{maxSucc=63.135946840265866, minTravel=717.0},,10746382
83,,[r2, r3, r1],,[646322383, 393, 1026272557],,{maxSucc=63.135946840265866, minTravel=807.0},,10749109
83,,[r2, r3, r1],,[727917057, 136, 1239726279],,{maxSucc=63.13594684026585, minTravel=741.0},,10751956
83,,[r2, r3, r1],,[1065979033, 224, 373487658],,{maxSucc=63.135946840265866, minTravel=703.0},,10754444
83,,[r2, r3, r1],,[367399905, 190, 38443121],,{maxSucc=63.13594684026588, minTravel=750.0},,10757100
83,,[r2, r3, r1],,[660041068, 179, 1229776565],,{maxSucc=63.13594684026588, minTravel=735.0},,10759687
83,,[r2, r3, r1],,[821182841, 530, 555356685],,{maxSucc=63.13594684026585, minTravel=722.0},,10762618
83,,[r2, r3, r1],,[1848803264, 318, 1346736868],,{maxSucc=63.135946840265866, minTravel=922.0},,10766684
83,,[r2, r3, r1],,[74998094, 364, 1807415899],,{maxSucc=63.135946840265866, minTravel=756.0},,10771659
83,,[r2, r3, r1],,[1097108604, 141, 784154072],,{maxSucc=63.135946840265866, minTravel=731.0},,10776686
83,,[r2, r3, r1],,[570179254, 145, 1327740141],,{maxSucc=63.135946840265866, minTravel=741.0},,10792322
83,,[r2, r3, r1],,[1774502150, 506, 1548481602],,{maxSucc=63.135946840265866, minTravel=721.0},,10797625
83,,[r2, r3, r1],,[1695352013, 599, 1583899476],,{maxSucc=63.13594684026585, minTravel=795.0},,10803061
83,,[r2, r3, r1],,[621261908, 177, 1228745468],,{maxSucc=63.135946840265866, minTravel=806.0},,10809417
83,,[r2, r3, r1],,[219758875, 675, 789951463],,{maxSucc=63.135946840265866, minTravel=752.0},,10811920
83,,[r2, r3, r1],,[1305726778, 554, 141658633],,{maxSucc=63.13594684026585, minTravel=727.0},,10822420
83,,[r2, r3, r1],,[1605702150, 465, 1719886631],,{maxSucc=63.135946840265866, minTravel=649.0},,10824941
83,,[r2, r3, r1],,[394153293, 97, 1542128490],,{maxSucc=63.135946840265866, minTravel=672.0},,10827559
83,,[r2, r3, r1],,[115707218, 558, 184485194],,{maxSucc=63.135946840265866, minTravel=682.0},,10832843
84,,[r2, r3, r1],,[1448247616, 34, 1668222786],,{maxSucc=63.135946840265866, minTravel=709.0},,10843211
84,,[r2, r3, r1],,[1131293596, 379, 1358287401],,{maxSucc=63.13594684026585, minTravel=786.0},,10845817
84,,[r2, r3, r1],,[1635814338, 589, 1378184965],,{maxSucc=63.13594684026585, minTravel=766.0},,10848243
84,,[r2, r3, r1],,[1206509628, 85, 794895210],,{maxSucc=63.135946840265866, minTravel=715.0},,10853314
84,,[r2, r3, r1],,[1426885835, 590, 1477492245],,{maxSucc=63.135946840265866, minTravel=771.0},,10856378
84,,[r2, r3, r1],,[1255005710, 59, 1536641360],,{maxSucc=63.135946840265866, minTravel=724.0},,10863801
84,,[r2, r3, r1],,[442326711, 206, 1857749778],,{maxSucc=63.135946840265866, minTravel=743.0},,10868952
84,,[r2, r3, r1],,[667614238, 400, 265708488],,{maxSucc=63.135946840265866, minTravel=699.0},,10876709
84,,[r2, r3, r1],,[1688493565, 61, 544391186],,{maxSucc=63.135946840265866, minTravel=668.0},,10879251
84,,[r2, r3, r1],,[991565669, 512, 1139743584],,{maxSucc=63.135946840265866, minTravel=825.0},,10881516
84,,[r2, r3, r1],,[1582866102, 599, 947529495],,{maxSucc=63.135946840265866, minTravel=740.0},,10889120
84,,[r2, r3, r1],,[1162918741, 365, 1812749420],,{maxSucc=63.135946840265866, minTravel=737.0},,10896888
84,,[r2, r3, r1],,[212636069, 128, 866023258],,{maxSucc=63.13594684026588, minTravel=852.0},,10910180
84,,[r2, r3, r1],,[642987666, 76, 1596007623],,{maxSucc=63.135946840265866, minTravel=775.0},,10922879
84,,[r2, r3, r1],,[275332488, 227, 1806460923],,{maxSucc=63.135946840265866, minTravel=803.0},,10927766
84,,[r2, r3, r1],,[1803609521, 151, 93731452],,{maxSucc=63.135946840265866, minTravel=732.0},,10930351
84,,[r2, r3, r1],,[1833122112, 350, 248062483],,{maxSucc=63.135946840265866, minTravel=679.0},,10932936
84,,[r2, r3, r1],,[221764164, 453, 1540288942],,{maxSucc=63.13594684026588, minTravel=743.0},,10938408
84,,[r2, r3, r1],,[575798773, 377, 318854637],,{maxSucc=63.135946840265866, minTravel=848.0},,10940905
84,,[r2, r3, r1],,[188741433, 90, 1830989402],,{maxSucc=63.135946840265866, minTravel=714.0},,10945873
84,,[r2, r3, r1],,[1156000130, 368, 369141525],,{maxSucc=63.135946840265866, minTravel=658.0},,10948451
84,,[r2, r3, r1],,[947151526, 29, 1139325746],,{maxSucc=63.135946840265866, minTravel=786.0},,10953987
84,,[r2, r3, r1],,[1161924446, 189, 308580713],,{maxSucc=63.135946840265866, minTravel=784.0},,10965406
84,,[r2, r3, r1],,[559509604, 254, 264645803],,{maxSucc=63.135946840265866, minTravel=737.0},,10968550
84,,[r2, r3, r1],,[1889830949, 19, 230544156],,{maxSucc=63.135946840265866, minTravel=757.0},,10971146
84,,[r2, r3, r1],,[1754160689, 484, 203955667],,{maxSucc=63.135946840265866, minTravel=728.0},,10973850
85,,[r2, r3, r1],,[77058097, 395, 970976756],,{maxSucc=63.135946840265866, minTravel=761.0},,10979107
85,,[r2, r3, r1],,[1682719948, 182, 253920854],,{maxSucc=63.135946840265866, minTravel=727.0},,10984370
85,,[r2, r3, r1],,[713627722, 655, 1962433863],,{maxSucc=63.135946840265866, minTravel=816.0},,10992597
85,,[r2, r3, r1],,[1939882340, 655, 1658109580],,{maxSucc=63.13594684026588, minTravel=748.0},,10997698
85,,[r2, r3, r1],,[896954226, 88, 1217998785],,{maxSucc=63.13594684026588, minTravel=702.0},,11000171
85,,[r2, r3, r1],,[1206521337, 705, 806494090],,{maxSucc=63.135946840265866, minTravel=754.0},,11002702
85,,[r2, r3, r1],,[585540556, 153, 463485268],,{maxSucc=63.135946840265866, minTravel=742.0},,11005340
85,,[r2, r3, r1],,[1942090795, 507, 1368007442],,{maxSucc=63.135946840265866, minTravel=773.0},,11018069
85,,[r2, r3, r1],,[1600303209, 560, 976255224],,{maxSucc=63.13594684026585, minTravel=832.0},,11024945
85,,[r2, r3, r1],,[1387072437, 221, 215151834],,{maxSucc=63.135946840265866, minTravel=765.0},,11030498
85,,[r2, r3, r1],,[360296520, 329, 521903469],,{maxSucc=63.135946840265866, minTravel=805.0},,11033027
85,,[r2, r3, r1],,[1688642524, 601, 133130814],,{maxSucc=63.13594684026588, minTravel=779.0},,11040781
85,,[r2, r3, r1],,[925859893, 244, 1970764697],,{maxSucc=63.135946840265866, minTravel=789.0},,11043458
85,,[r2, r3, r1],,[1391151395, 568, 1367526859],,{maxSucc=63.13594684026588, minTravel=735.0},,11046252
85,,[r2, r3, r1],,[1914772648, 266, 1840990850],,{maxSucc=63.135946840265866, minTravel=791.0},,11054033
85,,[r2, r3, r1],,[1339416346, 125, 1807992585],,{maxSucc=63.135946840265866, minTravel=778.0},,11056625
85,,[r2, r3, r1],,[1232422713, 583, 1510990652],,{maxSucc=63.13594684026588, minTravel=796.0},,11059305
85,,[r2, r3, r1],,[1525986592, 338, 738590699],,{maxSucc=63.13594684026585, minTravel=697.0},,11062057
85,,[r2, r3, r1],,[1694312850, 709, 1430990084],,{maxSucc=63.13594684026588, minTravel=736.0},,11072701
85,,[r2, r3, r1],,[577099394, 425, 897446900],,{maxSucc=63.135946840265866, minTravel=744.0},,11075379
85,,[r2, r3, r1],,[1519193338, 65, 1433988850],,{maxSucc=63.13594684026588, minTravel=757.0},,11080815
85,,[r2, r3, r1],,[1680928704, 634, 1789045829],,{maxSucc=63.135946840265866, minTravel=746.0},,11083343
85,,[r2, r3, r1],,[1718461654, 226, 664700568],,{maxSucc=63.135946840265866, minTravel=728.0},,11086698
85,,[r2, r3, r1],,[10937806, 536, 1215833252],,{maxSucc=63.135946840265866, minTravel=670.0},,11089952
85,,[r2, r3, r1],,[1767613484, 631, 561478530],,{maxSucc=63.135946840265866, minTravel=754.0},,11095446
85,,[r2, r3, r1],,[537437757, 192, 1288920937],,{maxSucc=63.135946840265866, minTravel=720.0},,11097967
85,,[r2, r3, r1],,[432319502, 336, 1006202105],,{maxSucc=63.135946840265866, minTravel=766.0},,11106147
85,,[r2, r3, r1],,[493835371, 144, 816954056],,{maxSucc=63.135946840265866, minTravel=779.0},,11108749
85,,[r2, r3, r1],,[1046532614, 17, 339651690],,{maxSucc=63.13594684026585, minTravel=839.0},,11111373
86,,[r2, r3, r1],,[474710037, 238, 1622108382],,{maxSucc=63.135946840265866, minTravel=797.0},,11114130
86,,[r2, r3, r1],,[1466479004, 404, 1240520187],,{maxSucc=63.135946840265866, minTravel=647.0},,11116756
86,,[r2, r3, r1],,[709535071, 500, 999485686],,{maxSucc=63.13594684026588, minTravel=785.0},,11119339
86,,[r2, r3, r1],,[1714587158, 519, 145927753],,{maxSucc=63.135946840265866, minTravel=714.0},,11121929
86,,[r2, r3, r1],,[423879409, 149, 893966093],,{maxSucc=63.135946840265866, minTravel=685.0},,11127341
86,,[r2, r3, r1],,[741913194, 591, 1239847595],,{maxSucc=63.135946840265866, minTravel=755.0},,11147605
86,,[r2, r3, r1],,[1417148299, 172, 533100870],,{maxSucc=63.13594684026588, minTravel=741.0},,11157834
86,,[r2, r3, r1],,[905417690, 430, 909097270],,{maxSucc=63.135946840265866, minTravel=704.0},,11160482
86,,[r2, r3, r1],,[1125701831, 73, 56715614],,{maxSucc=63.135946840265866, minTravel=828.0},,11163098
86,,[r2, r3, r1],,[1916229593, 454, 326352729],,{maxSucc=63.13594684026585, minTravel=833.0},,11171062
86,,[r2, r3, r1],,[185569102, 468, 136996304],,{maxSucc=63.135946840265866, minTravel=763.0},,11176259
86,,[r2, r3, r1],,[502297941, 233, 651209245],,{maxSucc=63.13594684026588, minTravel=785.0},,11181370
86,,[r2, r3, r1],,[691198453, 181, 1193212500],,{maxSucc=63.135946840265866, minTravel=767.0},,11184004
86,,[r2, r3, r1],,[284219596, 551, 1138598161],,{maxSucc=63.135946840265866, minTravel=719.0},,11186495
86,,[r2, r3, r1],,[1888727187, 213, 775445605],,{maxSucc=63.135946840265866, minTravel=808.0},,11202035
86,,[r2, r3, r1],,[1183062782, 70, 1930066754],,{maxSucc=63.135946840265866, minTravel=782.0},,11204532
86,,[r2, r3, r1],,[779834844, 221, 700418696],,{maxSucc=63.135946840265866, minTravel=733.0},,11212363
86,,[r2, r3, r1],,[1949610699, 528, 981279249],,{maxSucc=63.135946840265866, minTravel=762.0},,11224976
86,,[r2, r3, r1],,[18235820, 5, 1219636360],,{maxSucc=63.135946840265866, minTravel=665.0},,11232616
86,,[r2, r3, r1],,[975655589, 471, 1995053515],,{maxSucc=63.135946840265866, minTravel=781.0},,11235164
86,,[r2, r3, r1],,[1583048392, 77, 1366846680],,{maxSucc=63.135946840265866, minTravel=791.0},,11240219
87,,[r2, r3, r1],,[662636220, 220, 661952488],,{maxSucc=63.135946840265866, minTravel=687.0},,11245254
87,,[r2, r3, r1],,[1781490637, 1, 748580815],,{maxSucc=63.135946840265866, minTravel=739.0},,11255352
87,,[r2, r3, r1],,[210064651, 603, 902066842],,{maxSucc=63.135946840265866, minTravel=781.0},,11268701
87,,[r2, r3, r1],,[1673957729, 568, 1281025133],,{maxSucc=63.135946840265866, minTravel=766.0},,11284181
87,,[r2, r3, r1],,[1351626803, 401, 379030408],,{maxSucc=63.135946840265866, minTravel=763.0},,11286864
