alloc,,robots,,perm,,reason,,time
1,,[r3, r4, r5, r1],,[1, 2, 2, 286810],,noPlanSynthesised,,2501
2,,[r3, r4, r5, r1],,[1, 2, 1, 1943987],,noPlanSynthesised,,403673
2,,[r3, r4, r5, r1],,[1, 2, 2, 613894],,noPlanSynthesised,,403980
2,,[r3, r4, r5, r1],,[1, 1, 1, 916854],,noPlanSynthesised,,404311
2,,[r3, r4, r5, r1],,[1, 1, 2, 2297176],,noPlanSynthesised,,404625
2,,[r3, r4, r5, r1],,[1, 1, 2, 2184289],,noPlanSynthesised,,404819
2,,[r3, r4, r5, r1],,[1, 1, 1, 520237],,noPlanSynthesised,,405079
2,,[r3, r4, r5, r1],,[1, 1, 2, 1460733],,noPlanSynthesised,,405280
2,,[r3, r4, r5, r1],,[1, 2, 1, 3531390],,noPlanSynthesised,,405565
2,,[r3, r4, r5, r1],,[1, 2, 1, 360388],,noPlanSynthesised,,405789
2,,[r3, r4, r5, r1],,[1, 2, 1, 2386774],,noPlanSynthesised,,406103
2,,[r3, r4, r5, r1],,[1, 2, 1, 3494754],,noPlanSynthesised,,406460
2,,[r3, r4, r5, r1],,[1, 1, 1, 3239953],,noPlanSynthesised,,406823
2,,[r3, r4, r5, r1],,[1, 1, 2, 2675957],,noPlanSynthesised,,407133
2,,[r3, r4, r5, r1],,[1, 2, 1, 226207],,noPlanSynthesised,,407380
2,,[r3, r4, r5, r1],,[1, 1, 1, 1990478],,noPlanSynthesised,,407709
2,,[r3, r4, r5, r1],,[1, 1, 2, 55490],,noPlanSynthesised,,408021
2,,[r3, r4, r5, r1],,[1, 1, 1, 1085998],,noPlanSynthesised,,408295
2,,[r3, r4, r5, r1],,[1, 2, 2, 1480011],,noPlanSynthesised,,408618
2,,[r3, r4, r5, r1],,[1, 2, 2, 1845129],,noPlanSynthesised,,408859
2,,[r3, r4, r5, r1],,[1, 2, 2, 2773344],,noPlanSynthesised,,409012
2,,[r3, r4, r5, r1],,[1, 2, 2, 1944005],,noPlanSynthesised,,409407
2,,[r3, r4, r5, r1],,[1, 1, 1, 3240377],,noPlanSynthesised,,409967
2,,[r3, r4, r5, r1],,[1, 2, 2, 1984507],,noPlanSynthesised,,410405
2,,[r3, r4, r5, r1],,[1, 1, 2, 434910],,noPlanSynthesised,,410704
2,,[r3, r4, r5, r1],,[1, 1, 2, 398645],,noPlanSynthesised,,410899
2,,[r3, r4, r5, r1],,[1, 1, 2, 2469482],,noPlanSynthesised,,411170
2,,[r3, r4, r5, r1],,[1, 1, 2, 3584942],,noPlanSynthesised,,411332
2,,[r3, r4, r5, r1],,[1, 1, 2, 216650],,noPlanSynthesised,,411601
2,,[r3, r4, r5, r1],,[1, 2, 2, 1889045],,noPlanSynthesised,,411887
2,,[r3, r4, r5, r1],,[1, 2, 2, 596990],,noPlanSynthesised,,412491
2,,[r3, r4, r5, r1],,[1, 2, 1, 3149257],,noPlanSynthesised,,412830
2,,[r3, r4, r5, r1],,[1, 2, 1, 3380183],,noPlanSynthesised,,413000
2,,[r3, r4, r5, r1],,[1, 2, 1, 3600669],,noPlanSynthesised,,413120
2,,[r3, r4, r5, r1],,[1, 2, 1, 1999159],,noPlanSynthesised,,413423
2,,[r3, r4, r5, r1],,[1, 1, 1, 3480469],,noPlanSynthesised,,413835
2,,[r3, r4, r5, r1],,[1, 2, 1, 2028243],,noPlanSynthesised,,414157
2,,[r3, r4, r5, r1],,[1, 2, 2, 3221799],,noPlanSynthesised,,414494
2,,[r3, r4, r5, r1],,[1, 1, 2, 1640692],,noPlanSynthesised,,414823
2,,[r3, r4, r5, r1],,[1, 1, 1, 4475],,noPlanSynthesised,,415170
2,,[r3, r4, r5, r1],,[1, 2, 2, 2135473],,noPlanSynthesised,,415432
2,,[r3, r4, r5, r1],,[1, 1, 2, 2476587],,noPlanSynthesised,,415645
2,,[r3, r4, r5, r1],,[1, 1, 2, 3453237],,noPlanSynthesised,,415851
2,,[r3, r4, r5, r1],,[1, 1, 1, 1307907],,noPlanSynthesised,,416152
2,,[r3, r4, r5, r1],,[1, 2, 1, 307455],,noPlanSynthesised,,416414
2,,[r3, r4, r5, r1],,[1, 2, 1, 782657],,noPlanSynthesised,,416541
2,,[r3, r4, r5, r1],,[1, 1, 1, 524317],,noPlanSynthesised,,416795
2,,[r3, r4, r5, r1],,[1, 2, 1, 1971669],,noPlanSynthesised,,417048
2,,[r3, r4, r5, r1],,[1, 1, 1, 1686383],,noPlanSynthesised,,417408
2,,[r3, r4, r5, r1],,[1, 2, 2, 2090146],,noPlanSynthesised,,417719
2,,[r3, r4, r5, r1],,[1, 1, 2, 2034154],,noPlanSynthesised,,418050
2,,[r3, r4, r5, r1],,[1, 1, 1, 3438267],,noPlanSynthesised,,418376
2,,[r3, r4, r5, r1],,[1, 2, 2, 2809042],,noPlanSynthesised,,418699
2,,[r3, r4, r5, r1],,[1, 2, 2, 2368678],,noPlanSynthesised,,418879
2,,[r3, r4, r5, r1],,[1, 1, 1, 1544189],,noPlanSynthesised,,419180
2,,[r3, r4, r5, r1],,[1, 2, 1, 610460],,noPlanSynthesised,,419517
2,,[r3, r4, r5, r1],,[1, 2, 1, 1289751],,noPlanSynthesised,,419870
2,,[r3, r4, r5, r1],,[1, 1, 1, 1787078],,noPlanSynthesised,,420222
2,,[r3, r4, r5, r1],,[1, 1, 1, 21208],,noPlanSynthesised,,420675
2,,[r3, r4, r5, r1],,[1, 2, 1, 3368833],,noPlanSynthesised,,421002
2,,[r3, r4, r5, r1],,[1, 2, 2, 1719631],,noPlanSynthesised,,421347
2,,[r3, r4, r5, r1],,[1, 2, 2, 281755],,noPlanSynthesised,,421611
2,,[r3, r4, r5, r1],,[1, 2, 1, 1888538],,noPlanSynthesised,,421848
2,,[r3, r4, r5, r1],,[1, 2, 1, 3266195],,noPlanSynthesised,,422101
2,,[r3, r4, r5, r1],,[1, 1, 2, 1573035],,noPlanSynthesised,,422476
2,,[r3, r4, r5, r1],,[1, 1, 1, 1667548],,noPlanSynthesised,,423026
2,,[r3, r4, r5, r1],,[1, 2, 2, 1224580],,noPlanSynthesised,,423499
2,,[r3, r4, r5, r1],,[1, 1, 1, 1176857],,noPlanSynthesised,,423884
2,,[r3, r4, r5, r1],,[1, 2, 2, 2535291],,noPlanSynthesised,,424152
2,,[r3, r4, r5, r1],,[1, 2, 1, 412258],,noPlanSynthesised,,424407
2,,[r3, r4, r5, r1],,[1, 2, 2, 1895158],,noPlanSynthesised,,424638
2,,[r3, r4, r5, r1],,[1, 1, 1, 2912894],,noPlanSynthesised,,424970
2,,[r3, r4, r5, r1],,[1, 2, 1, 2558256],,noPlanSynthesised,,425230
2,,[r3, r4, r5, r1],,[1, 2, 1, 2051111],,noPlanSynthesised,,425433
2,,[r3, r4, r5, r1],,[1, 1, 1, 97906],,noPlanSynthesised,,425743
2,,[r3, r4, r5, r1],,[1, 2, 1, 990792],,noPlanSynthesised,,426063
3,,[r3, r4, r5, r1],,[7, 2, 1, 4705],,noPlanSynthesised,,427309
3,,[r3, r4, r5, r1],,[20, 1, 1, 3649],,noPlanSynthesised,,435760
3,,[r3, r4, r5, r1],,[23, 1, 2, 2681],,noPlanSynthesised,,436123
3,,[r3, r4, r5, r1],,[1, 1, 1, 2811],,noPlanSynthesised,,436596
3,,[r3, r4, r5, r1],,[20, 2, 1, 2981],,noPlanSynthesised,,436949
3,,[r3, r4, r5, r1],,[3, 2, 1, 4897],,noPlanSynthesised,,437289
3,,[r3, r4, r5, r1],,[10, 2, 1, 3931],,noPlanSynthesised,,452902
3,,[r3, r4, r5, r1],,[18, 1, 1, 1215],,noPlanSynthesised,,453240
3,,[r3, r4, r5, r1],,[8, 2, 2, 481],,noPlanSynthesised,,453468
3,,[r3, r4, r5, r1],,[7, 2, 1, 1276],,noPlanSynthesised,,453712
3,,[r3, r4, r5, r1],,[17, 2, 1, 3260],,noPlanSynthesised,,453997
3,,[r3, r4, r5, r1],,[16, 2, 2, 4899],,noPlanSynthesised,,454208
3,,[r3, r4, r5, r1],,[19, 1, 2, 3481],,noPlanSynthesised,,454500
3,,[r3, r4, r5, r1],,[9, 1, 1, 2656],,noPlanSynthesised,,454963
3,,[r3, r4, r5, r1],,[5, 2, 1, 4277],,noPlanSynthesised,,455347
3,,[r3, r4, r5, r1],,[22, 2, 2, 2546],,noPlanSynthesised,,455664
3,,[r3, r4, r5, r1],,[9, 1, 1, 1345],,noPlanSynthesised,,456228
3,,[r3, r4, r5, r1],,[21, 1, 1, 2059],,noPlanSynthesised,,456519
3,,[r3, r4, r5, r1],,[11, 2, 1, 2815],,noPlanSynthesised,,456865
3,,[r3, r4, r5, r1],,[8, 2, 1, 4878],,noPlanSynthesised,,457186
3,,[r3, r4, r5, r1],,[1, 2, 1, 242],,noPlanSynthesised,,457405
3,,[r3, r4, r5, r1],,[18, 2, 1, 3647],,noPlanSynthesised,,457619
3,,[r3, r4, r5, r1],,[11, 2, 2, 3074],,noPlanSynthesised,,457902
3,,[r3, r4, r5, r1],,[15, 1, 2, 4870],,noPlanSynthesised,,458141
3,,[r3, r4, r5, r1],,[10, 2, 2, 501],,noPlanSynthesised,,458368
3,,[r3, r4, r5, r1],,[14, 2, 2, 2955],,noPlanSynthesised,,458532
3,,[r3, r4, r5, r1],,[10, 1, 2, 2279],,noPlanSynthesised,,458736
3,,[r3, r4, r5, r1],,[8, 2, 1, 667],,noPlanSynthesised,,459034
3,,[r3, r4, r5, r1],,[9, 2, 2, 3426],,noPlanSynthesised,,459308
3,,[r3, r4, r5, r1],,[8, 2, 2, 1921],,noPlanSynthesised,,459505
3,,[r3, r4, r5, r1],,[7, 1, 2, 2886],,noPlanSynthesised,,459708
3,,[r3, r4, r5, r1],,[2, 1, 1, 2365],,noPlanSynthesised,,460053
3,,[r3, r4, r5, r1],,[22, 1, 1, 402],,noPlanSynthesised,,460439
3,,[r3, r4, r5, r1],,[21, 2, 2, 4288],,noPlanSynthesised,,460735
3,,[r3, r4, r5, r1],,[2, 1, 2, 2552],,noPlanSynthesised,,460977
3,,[r3, r4, r5, r1],,[3, 2, 2, 4317],,noPlanSynthesised,,461133
3,,[r3, r4, r5, r1],,[24, 1, 1, 1244],,noPlanSynthesised,,461414
3,,[r3, r4, r5, r1],,[6, 2, 2, 4714],,noPlanSynthesised,,461593
3,,[r3, r4, r5, r1],,[15, 1, 2, 4053],,noPlanSynthesised,,461817
3,,[r3, r4, r5, r1],,[18, 2, 1, 1420],,noPlanSynthesised,,462080
3,,[r3, r4, r5, r1],,[3, 2, 1, 4426],,noPlanSynthesised,,462266
3,,[r3, r4, r5, r1],,[15, 2, 2, 3150],,noPlanSynthesised,,462493
3,,[r3, r4, r5, r1],,[23, 2, 2, 4054],,noPlanSynthesised,,462747
3,,[r3, r4, r5, r1],,[14, 2, 2, 5002],,noPlanSynthesised,,463002
3,,[r3, r4, r5, r1],,[16, 2, 2, 4597],,noPlanSynthesised,,463187
3,,[r3, r4, r5, r1],,[17, 2, 1, 2189],,noPlanSynthesised,,463478
3,,[r3, r4, r5, r1],,[23, 2, 1, 4820],,noPlanSynthesised,,463624
3,,[r3, r4, r5, r1],,[21, 2, 1, 1271],,noPlanSynthesised,,463794
3,,[r3, r4, r5, r1],,[12, 1, 2, 2740],,noPlanSynthesised,,464066
3,,[r3, r4, r5, r1],,[24, 1, 2, 3128],,noPlanSynthesised,,464200
3,,[r3, r4, r5, r1],,[13, 1, 2, 3942],,noPlanSynthesised,,464444
3,,[r3, r4, r5, r1],,[13, 2, 2, 3796],,noPlanSynthesised,,464719
3,,[r3, r4, r5, r1],,[15, 1, 1, 1535],,noPlanSynthesised,,465135
3,,[r3, r4, r5, r1],,[20, 1, 1, 3727],,noPlanSynthesised,,465461
3,,[r3, r4, r5, r1],,[1, 1, 1, 1334],,noPlanSynthesised,,465813
3,,[r3, r4, r5, r1],,[12, 2, 1, 2049],,noPlanSynthesised,,466008
3,,[r3, r4, r5, r1],,[6, 1, 2, 2113],,noPlanSynthesised,,466210
3,,[r3, r4, r5, r1],,[20, 2, 1, 4947],,noPlanSynthesised,,466389
3,,[r3, r4, r5, r1],,[17, 2, 1, 2667],,noPlanSynthesised,,466656
3,,[r3, r4, r5, r1],,[3, 1, 2, 3808],,noPlanSynthesised,,466873
3,,[r3, r4, r5, r1],,[24, 2, 2, 1344],,noPlanSynthesised,,467151
3,,[r3, r4, r5, r1],,[21, 2, 1, 2580],,noPlanSynthesised,,467418
3,,[r3, r4, r5, r1],,[2, 2, 1, 4799],,noPlanSynthesised,,467630
3,,[r3, r4, r5, r1],,[14, 2, 1, 2336],,noPlanSynthesised,,467780
3,,[r3, r4, r5, r1],,[3, 2, 1, 3127],,noPlanSynthesised,,467902
3,,[r3, r4, r5, r1],,[22, 2, 1, 2387],,noPlanSynthesised,,468078
3,,[r3, r4, r5, r1],,[5, 1, 1, 2009],,noPlanSynthesised,,468481
3,,[r3, r4, r5, r1],,[5, 1, 1, 1202],,noPlanSynthesised,,468768
3,,[r3, r4, r5, r1],,[15, 2, 1, 956],,noPlanSynthesised,,469014
3,,[r3, r4, r5, r1],,[6, 1, 1, 3712],,noPlanSynthesised,,469250
3,,[r3, r4, r5, r1],,[7, 2, 1, 2291],,noPlanSynthesised,,469522
3,,[r3, r4, r5, r1],,[21, 1, 1, 3318],,noPlanSynthesised,,469940
3,,[r3, r4, r5, r1],,[1, 1, 2, 1560],,noPlanSynthesised,,470273
3,,[r3, r4, r5, r1],,[19, 2, 2, 204],,noPlanSynthesised,,470600
3,,[r3, r4, r5, r1],,[15, 1, 1, 3653],,noPlanSynthesised,,470873
3,,[r3, r4, r5, r1],,[6, 1, 1, 1741],,noPlanSynthesised,,471097
3,,[r3, r4, r5, r1],,[16, 1, 2, 533],,noPlanSynthesised,,471342
3,,[r3, r4, r5, r1],,[3, 1, 1, 423],,noPlanSynthesised,,471556
3,,[r3, r4, r5, r1],,[19, 1, 2, 631],,noPlanSynthesised,,471795
3,,[r3, r4, r5, r1],,[14, 2, 2, 3224],,noPlanSynthesised,,472098
3,,[r3, r4, r5, r1],,[2, 1, 2, 2299],,noPlanSynthesised,,472324
3,,[r3, r4, r5, r1],,[14, 1, 1, 1538],,noPlanSynthesised,,472578
3,,[r3, r4, r5, r1],,[10, 1, 1, 4018],,noPlanSynthesised,,472817
3,,[r3, r4, r5, r1],,[19, 1, 2, 3207],,noPlanSynthesised,,473054
3,,[r3, r4, r5, r1],,[7, 1, 2, 1361],,noPlanSynthesised,,473316
3,,[r3, r4, r5, r1],,[9, 1, 2, 3564],,noPlanSynthesised,,473547
3,,[r3, r4, r5, r1],,[10, 2, 2, 4222],,noPlanSynthesised,,473830
3,,[r3, r4, r5, r1],,[21, 1, 1, 2378],,noPlanSynthesised,,474204
3,,[r3, r4, r5, r1],,[4, 2, 2, 2113],,noPlanSynthesised,,474468
3,,[r3, r4, r5, r1],,[12, 2, 1, 1432],,noPlanSynthesised,,474711
3,,[r3, r4, r5, r1],,[10, 1, 1, 3348],,noPlanSynthesised,,475038
3,,[r3, r4, r5, r1],,[16, 1, 2, 3842],,noPlanSynthesised,,475340
3,,[r3, r4, r5, r1],,[16, 1, 1, 2883],,noPlanSynthesised,,475567
3,,[r3, r4, r5, r1],,[4, 2, 1, 21],,noPlanSynthesised,,475822
3,,[r3, r4, r5, r1],,[24, 1, 1, 4749],,noPlanSynthesised,,476036
3,,[r3, r4, r5, r1],,[5, 2, 1, 319],,noPlanSynthesised,,476262
3,,[r3, r4, r5, r1],,[18, 2, 1, 4864],,noPlanSynthesised,,476477
3,,[r3, r4, r5, r1],,[17, 1, 1, 2035],,noPlanSynthesised,,476774
3,,[r3, r4, r5, r1],,[11, 1, 1, 3536],,noPlanSynthesised,,477037
3,,[r3, r4, r5, r1],,[17, 1, 2, 1491],,noPlanSynthesised,,477339
3,,[r3, r4, r5, r1],,[24, 1, 1, 2336],,noPlanSynthesised,,477669
3,,[r3, r4, r5, r1],,[8, 2, 2, 2692],,noPlanSynthesised,,477949
3,,[r3, r4, r5, r1],,[17, 1, 1, 982],,noPlanSynthesised,,478310
3,,[r3, r4, r5, r1],,[11, 1, 2, 1501],,noPlanSynthesised,,478593
3,,[r3, r4, r5, r1],,[16, 2, 1, 1691],,noPlanSynthesised,,478843
3,,[r3, r4, r5, r1],,[16, 2, 2, 2007],,noPlanSynthesised,,479101
3,,[r3, r4, r5, r1],,[1, 2, 2, 2904],,noPlanSynthesised,,479331
3,,[r3, r4, r5, r1],,[18, 1, 2, 2970],,noPlanSynthesised,,480867
3,,[r3, r4, r5, r1],,[8, 1, 1, 1421],,noPlanSynthesised,,481149
3,,[r3, r4, r5, r1],,[18, 2, 2, 463],,noPlanSynthesised,,481398
3,,[r3, r4, r5, r1],,[10, 1, 1, 4246],,noPlanSynthesised,,481726
3,,[r3, r4, r5, r1],,[3, 2, 1, 2118],,noPlanSynthesised,,481942
3,,[r3, r4, r5, r1],,[14, 2, 2, 3335],,noPlanSynthesised,,482154
3,,[r3, r4, r5, r1],,[9, 1, 1, 274],,noPlanSynthesised,,482508
3,,[r3, r4, r5, r1],,[5, 2, 2, 1446],,noPlanSynthesised,,482750
3,,[r3, r4, r5, r1],,[10, 1, 1, 823],,noPlanSynthesised,,482970
3,,[r3, r4, r5, r1],,[1, 1, 1, 4022],,noPlanSynthesised,,483182
3,,[r3, r4, r5, r1],,[21, 2, 1, 4907],,noPlanSynthesised,,483467
3,,[r3, r4, r5, r1],,[23, 1, 2, 3199],,noPlanSynthesised,,483736
3,,[r3, r4, r5, r1],,[5, 1, 2, 806],,noPlanSynthesised,,484111
3,,[r3, r4, r5, r1],,[15, 1, 2, 2825],,noPlanSynthesised,,484417
3,,[r3, r4, r5, r1],,[21, 1, 1, 2306],,noPlanSynthesised,,484700
3,,[r3, r4, r5, r1],,[8, 1, 2, 4176],,noPlanSynthesised,,484914
3,,[r3, r4, r5, r1],,[20, 1, 1, 4507],,noPlanSynthesised,,485106
3,,[r3, r4, r5, r1],,[22, 2, 1, 3953],,noPlanSynthesised,,485335
3,,[r3, r4, r5, r1],,[8, 1, 1, 4351],,noPlanSynthesised,,485561
3,,[r3, r4, r5, r1],,[14, 1, 1, 4379],,noPlanSynthesised,,485787
3,,[r3, r4, r5, r1],,[12, 1, 1, 510],,noPlanSynthesised,,485984
3,,[r3, r4, r5, r1],,[22, 1, 1, 4495],,noPlanSynthesised,,486218
3,,[r3, r4, r5, r1],,[11, 1, 1, 3690],,noPlanSynthesised,,486395
3,,[r3, r4, r5, r1],,[23, 2, 2, 3248],,noPlanSynthesised,,486662
3,,[r3, r4, r5, r1],,[4, 2, 1, 2920],,noPlanSynthesised,,486920
3,,[r3, r4, r5, r1],,[6, 1, 1, 3629],,noPlanSynthesised,,487991
3,,[r3, r4, r5, r1],,[2, 2, 1, 4992],,noPlanSynthesised,,488217
3,,[r3, r4, r5, r1],,[11, 2, 2, 34],,noPlanSynthesised,,488513
3,,[r3, r4, r5, r1],,[8, 2, 1, 3326],,noPlanSynthesised,,488848
3,,[r3, r4, r5, r1],,[14, 2, 2, 480],,noPlanSynthesised,,489050
3,,[r3, r4, r5, r1],,[22, 2, 2, 2490],,noPlanSynthesised,,489175
3,,[r3, r4, r5, r1],,[22, 1, 1, 1652],,noPlanSynthesised,,489486
3,,[r3, r4, r5, r1],,[7, 2, 1, 4880],,noPlanSynthesised,,489816
3,,[r3, r4, r5, r1],,[11, 1, 1, 2923],,noPlanSynthesised,,490120
3,,[r3, r4, r5, r1],,[17, 2, 2, 3952],,noPlanSynthesised,,490414
3,,[r3, r4, r5, r1],,[22, 1, 2, 4135],,noPlanSynthesised,,490655
3,,[r3, r4, r5, r1],,[1, 1, 1, 4522],,noPlanSynthesised,,491015
3,,[r3, r4, r5, r1],,[18, 1, 1, 2743],,noPlanSynthesised,,491265
3,,[r3, r4, r5, r1],,[24, 2, 2, 258],,noPlanSynthesised,,491551
3,,[r3, r4, r5, r1],,[15, 2, 2, 3026],,noPlanSynthesised,,491724
3,,[r3, r4, r5, r1],,[11, 1, 2, 476],,noPlanSynthesised,,491967
3,,[r3, r4, r5, r1],,[3, 2, 2, 1453],,noPlanSynthesised,,492227
3,,[r3, r4, r5, r1],,[12, 2, 2, 4288],,noPlanSynthesised,,492422
3,,[r3, r4, r5, r1],,[17, 2, 1, 2943],,noPlanSynthesised,,492726
3,,[r3, r4, r5, r1],,[12, 1, 1, 2886],,noPlanSynthesised,,493046
3,,[r3, r4, r5, r1],,[20, 2, 2, 3732],,noPlanSynthesised,,493339
3,,[r3, r4, r5, r1],,[11, 1, 1, 267],,noPlanSynthesised,,493736
3,,[r3, r4, r5, r1],,[2, 2, 2, 3670],,noPlanSynthesised,,494044
3,,[r3, r4, r5, r1],,[3, 1, 1, 2746],,noPlanSynthesised,,494375
3,,[r3, r4, r5, r1],,[11, 2, 2, 4101],,noPlanSynthesised,,494609
3,,[r3, r4, r5, r1],,[2, 2, 1, 4660],,noPlanSynthesised,,494943
3,,[r3, r4, r5, r1],,[24, 2, 1, 3328],,noPlanSynthesised,,495247
3,,[r3, r4, r5, r1],,[22, 2, 1, 4168],,noPlanSynthesised,,495446
3,,[r3, r4, r5, r1],,[14, 2, 1, 4714],,noPlanSynthesised,,495535
3,,[r3, r4, r5, r1],,[24, 2, 2, 858],,noPlanSynthesised,,495731
3,,[r3, r4, r5, r1],,[19, 1, 1, 613],,noPlanSynthesised,,496025
3,,[r3, r4, r5, r1],,[20, 1, 1, 2832],,noPlanSynthesised,,496275
3,,[r3, r4, r5, r1],,[5, 1, 1, 1561],,noPlanSynthesised,,496631
3,,[r3, r4, r5, r1],,[13, 1, 2, 3423],,noPlanSynthesised,,496904
3,,[r3, r4, r5, r1],,[8, 1, 2, 4446],,noPlanSynthesised,,497165
3,,[r3, r4, r5, r1],,[11, 2, 1, 1346],,noPlanSynthesised,,497453
3,,[r3, r4, r5, r1],,[6, 2, 2, 333],,noPlanSynthesised,,497711
3,,[r3, r4, r5, r1],,[14, 1, 1, 1875],,noPlanSynthesised,,498016
3,,[r3, r4, r5, r1],,[22, 1, 2, 1058],,noPlanSynthesised,,498294
3,,[r3, r4, r5, r1],,[17, 1, 2, 1776],,noPlanSynthesised,,498594
3,,[r3, r4, r5, r1],,[7, 1, 1, 4060],,noPlanSynthesised,,498933
3,,[r3, r4, r5, r1],,[18, 2, 1, 2022],,noPlanSynthesised,,499199
3,,[r3, r4, r5, r1],,[11, 1, 1, 1819],,noPlanSynthesised,,499458
3,,[r3, r4, r5, r1],,[14, 2, 1, 1817],,noPlanSynthesised,,499727
3,,[r3, r4, r5, r1],,[23, 2, 1, 4769],,noPlanSynthesised,,499968
3,,[r3, r4, r5, r1],,[23, 1, 1, 954],,noPlanSynthesised,,500318
3,,[r3, r4, r5, r1],,[15, 1, 2, 4769],,noPlanSynthesised,,500536
3,,[r3, r4, r5, r1],,[23, 2, 2, 3790],,noPlanSynthesised,,500742
3,,[r3, r4, r5, r1],,[12, 1, 1, 2483],,noPlanSynthesised,,501026
3,,[r3, r4, r5, r1],,[12, 2, 2, 4654],,noPlanSynthesised,,501233
3,,[r3, r4, r5, r1],,[7, 1, 1, 3613],,noPlanSynthesised,,501515
3,,[r3, r4, r5, r1],,[12, 2, 1, 721],,noPlanSynthesised,,501789
3,,[r3, r4, r5, r1],,[12, 2, 1, 4682],,noPlanSynthesised,,502011
3,,[r3, r4, r5, r1],,[23, 1, 1, 1618],,noPlanSynthesised,,502311
3,,[r3, r4, r5, r1],,[18, 1, 2, 471],,noPlanSynthesised,,502602
3,,[r3, r4, r5, r1],,[10, 1, 1, 4432],,noPlanSynthesised,,502875
3,,[r3, r4, r5, r1],,[24, 2, 1, 4000],,noPlanSynthesised,,503137
3,,[r3, r4, r5, r1],,[24, 1, 1, 4440],,noPlanSynthesised,,503419
3,,[r3, r4, r5, r1],,[23, 2, 1, 855],,noPlanSynthesised,,503649
3,,[r3, r4, r5, r1],,[16, 2, 2, 4653],,noPlanSynthesised,,503920
3,,[r3, r4, r5, r1],,[20, 1, 1, 413],,noPlanSynthesised,,504253
3,,[r3, r4, r5, r1],,[4, 2, 2, 1473],,noPlanSynthesised,,504547
3,,[r3, r4, r5, r1],,[12, 2, 1, 5031],,noPlanSynthesised,,504789
3,,[r3, r4, r5, r1],,[5, 2, 1, 4504],,noPlanSynthesised,,504982
3,,[r3, r4, r5, r1],,[7, 2, 1, 4793],,noPlanSynthesised,,505112
3,,[r3, r4, r5, r1],,[2, 1, 2, 4283],,noPlanSynthesised,,505352
3,,[r3, r4, r5, r1],,[23, 2, 1, 1406],,noPlanSynthesised,,505509
3,,[r3, r4, r5, r1],,[8, 2, 1, 1138],,noPlanSynthesised,,505798
3,,[r3, r4, r5, r1],,[16, 1, 1, 1597],,noPlanSynthesised,,506129
3,,[r3, r4, r5, r1],,[24, 2, 1, 1257],,noPlanSynthesised,,506371
3,,[r3, r4, r5, r1],,[15, 1, 1, 869],,noPlanSynthesised,,506639
3,,[r3, r4, r5, r1],,[13, 1, 2, 763],,noPlanSynthesised,,506926
3,,[r3, r4, r5, r1],,[13, 2, 2, 2002],,noPlanSynthesised,,507254
3,,[r3, r4, r5, r1],,[5, 1, 2, 4058],,noPlanSynthesised,,507541
3,,[r3, r4, r5, r1],,[11, 2, 1, 1220],,noPlanSynthesised,,507823
3,,[r3, r4, r5, r1],,[5, 2, 2, 4580],,noPlanSynthesised,,508144
3,,[r3, r4, r5, r1],,[5, 2, 2, 31],,noPlanSynthesised,,508464
3,,[r3, r4, r5, r1],,[16, 1, 1, 318],,noPlanSynthesised,,508808
3,,[r3, r4, r5, r1],,[17, 2, 1, 2213],,noPlanSynthesised,,509205
3,,[r3, r4, r5, r1],,[14, 2, 2, 1325],,noPlanSynthesised,,509536
3,,[r3, r4, r5, r1],,[22, 2, 2, 3245],,noPlanSynthesised,,509742
3,,[r3, r4, r5, r1],,[14, 1, 1, 3608],,noPlanSynthesised,,510008
3,,[r3, r4, r5, r1],,[23, 1, 1, 4495],,noPlanSynthesised,,510299
3,,[r3, r4, r5, r1],,[22, 2, 2, 1719],,noPlanSynthesised,,510507
3,,[r3, r4, r5, r1],,[16, 1, 1, 869],,noPlanSynthesised,,510806
3,,[r3, r4, r5, r1],,[23, 2, 1, 2230],,noPlanSynthesised,,511033
3,,[r3, r4, r5, r1],,[13, 2, 1, 3692],,noPlanSynthesised,,511301
3,,[r3, r4, r5, r1],,[12, 2, 1, 2242],,noPlanSynthesised,,511515
3,,[r3, r4, r5, r1],,[23, 1, 1, 4944],,noPlanSynthesised,,511789
3,,[r3, r4, r5, r1],,[24, 1, 2, 1907],,noPlanSynthesised,,515766
3,,[r3, r4, r5, r1],,[13, 1, 1, 4703],,noPlanSynthesised,,516073
3,,[r3, r4, r5, r1],,[3, 2, 1, 3013],,noPlanSynthesised,,516302
3,,[r3, r4, r5, r1],,[18, 1, 1, 756],,noPlanSynthesised,,516594
3,,[r3, r4, r5, r1],,[23, 1, 2, 3357],,noPlanSynthesised,,516823
3,,[r3, r4, r5, r1],,[10, 2, 2, 13],,noPlanSynthesised,,517077
3,,[r3, r4, r5, r1],,[19, 1, 1, 3358],,noPlanSynthesised,,517368
3,,[r3, r4, r5, r1],,[9, 1, 2, 2852],,noPlanSynthesised,,517570
3,,[r3, r4, r5, r1],,[9, 1, 1, 2258],,noPlanSynthesised,,517885
3,,[r3, r4, r5, r1],,[7, 2, 2, 2255],,noPlanSynthesised,,518229
3,,[r3, r4, r5, r1],,[20, 2, 2, 1139],,noPlanSynthesised,,518476
3,,[r3, r4, r5, r1],,[21, 2, 2, 3083],,noPlanSynthesised,,518705
3,,[r3, r4, r5, r1],,[19, 2, 1, 3164],,noPlanSynthesised,,518939
